ID,revolutions,humidity,vibration
1214,89.063,73.605,19.21
1215,89.059,73.605,19.21
1216,89.056,73.604,19.22
1217,89.052,73.604,19.22
1218,89.048,73.604,19.22
1219,89.044,73.603,19.22
1220,89.04,73.603,19.22
1221,89.036,73.603,19.22
1222,89.032,73.602,19.22
1223,89.029,73.602,19.22
1225,89.021,73.601,19.22
1226,89.017,73.601,19.23
1228,89.009,73.6,19.23
1229,89.005,73.6,19.23
1230,89.002,73.6,19.23
1231,88.998,73.599,19.23
1232,88.994,73.599,19.23
1233,88.99,73.599,19.23
1235,88.982,73.598,19.23
1236,88.978,73.598,19.24
1237,88.975,73.598,19.24
1238,88.971,73.597,19.24
1239,88.967,73.597,19.24
1241,88.959,73.596,19.24
1242,88.955,73.596,19.24
1243,88.951,73.596,19.24
1244,88.948,73.595,19.24
1245,88.944,73.595,19.24
1246,88.94,73.595,19.25
1247,88.936,73.594,19.25
1248,88.932,73.594,19.25
1250,88.924,73.593,19.25
1251,88.921,73.593,19.25
1252,88.917,73.593,19.25
1253,88.913,73.592,19.25
1254,88.909,73.592,19.25
1255,88.905,73.592,19.25
1256,88.901,73.591,19.26
1258,88.893,73.591,19.26
1260,88.886,73.59,19.26
1261,88.882,73.59,19.26
1262,88.878,73.589,19.26
1263,88.874,73.589,19.26
1264,88.87,73.589,19.26
1266,88.863,73.588,19.27
1267,88.859,73.588,19.27
1268,88.855,73.587,19.27
1270,88.847,73.587,19.27
1271,88.843,73.587,19.27
1272,88.839,73.586,19.27
1273,88.836,73.586,19.27
1274,88.832,73.586,19.27
1275,88.828,73.585,19.27
1277,88.82,73.585,19.28
1278,88.816,73.584,19.28
1280,88.809,73.584,19.28
1281,88.805,73.583,19.28
1282,88.801,73.583,19.28
1283,88.797,73.583,19.28
1284,88.793,73.582,19.28
1285,88.789,73.582,19.28
1287,88.782,73.581,19.29
1288,88.778,73.581,19.29
1291,88.766,73.58,19.29
1292,88.762,73.58,19.29
1293,88.758,73.579,19.29
1294,88.755,73.579,19.29
1297,88.743,73.578,19.3
1299,88.735,73.577,19.3
1300,88.731,73.577,19.3
1301,88.728,73.577,19.0
1302,88.724,73.576,19.3
1303,88.72,73.576,19.3
1304,88.716,73.576,19.3
1305,88.712,73.576,19.3
1306,88.708,73.575,19.31
1308,88.701,73.575,19.31
1309,88.697,73.574,19.31
1310,88.693,73.574,19.31
1311,88.689,73.574,19.31
1313,88.681,73.573,19.31
1316,88.67,73.572,19.32
1317,88.666,73.572,19.32
1319,88.658,73.571,19.32
1321,88.65,73.57,19.32
1322,88.647,73.57,19.32
1323,88.643,73.57,19.32
1324,88.639,73.569,19.32
1326,88.631,73.569,19.33
1327,88.627,73.568,19.33
1328,88.623,73.568,19.33
1329,88.62,73.568,19.33
1330,88.616,73.567,19.33
1331,88.612,73.567,19.33
1332,88.608,73.567,19.33
1334,88.6,73.566,19.33
1335,88.596,73.566,19.33
1336,88.593,73.565,19.34
1337,88.589,73.565,19.34
1338,88.585,73.565,19.34
1341,88.573,73.564,19.34
1342,88.569,73.564,19.34
1344,88.562,73.563,19.34
1345,88.558,73.563,19.34
1346,88.554,73.562,19.35
1348,88.546,73.562,19.35
1350,88.539,73.561,19.35
1352,88.531,73.56,19.35
1353,88.527,73.56,19.35
1354,88.523,73.56,19.35
1355,88.519,73.559,19.35
1357,88.512,73.559,19.36
1359,88.504,73.558,19.36
1360,88.5,73.558,19.36
1361,88.496,73.557,19.36
1364,88.485,73.556,19.36
1365,88.481,73.556,19.36
1366,88.477,73.556,19.37
1367,88.473,73.555,19.37
1368,88.469,73.555,19.37
1369,88.465,73.555,19.37
1370,88.461,73.554,19.37
1372,88.454,73.554,19.37
1373,88.45,73.553,19.37
1374,88.446,73.553,19.37
1375,88.442,73.553,19.37
1376,88.438,73.553,19.38
1377,88.434,73.552,19.38
1378,88.431,73.552,19.38
1379,88.427,73.552,19.38
1381,88.419,73.551,19.38
1382,88.415,73.551,19.38
1383,88.411,73.55,19.38
1385,88.404,73.55,19.38
1386,88.4,73.549,19.39
1387,88.396,73.549,19.39
1388,88.392,73.549,19.39
1389,88.388,73.548,19.39
1390,88.384,73.548,19.39
1391,88.38,73.548,19.39
1392,88.377,73.547,19.39
1393,88.373,73.547,19.39
1394,88.369,73.547,19.39
1395,88.365,73.546,19.39
1396,88.361,73.546,19.4
1397,88.357,73.546,19.4
1398,88.353,73.545,19.4
1399,88.35,73.545,19.4
1400,88.346,73.545,19.4
1401,88.342,73.544,19.0
1403,88.334,73.544,19.4
1404,88.33,73.543,19.4
1405,88.326,73.543,19.4
1406,88.323,73.543,19.41
1407,88.319,73.542,19.41
1408,88.315,73.542,19.41
1409,88.311,73.542,19.41
1410,88.307,73.541,19.41
1411,88.303,73.541,19.41
1412,88.299,73.541,19.41
1413,88.296,73.541,19.41
1414,88.292,73.54,19.41
1415,88.288,73.54,19.41
1416,88.284,73.54,19.42
1417,88.28,73.539,19.42
1418,88.276,73.539,19.42
1419,88.272,73.539,19.42
1420,88.268,73.538,19.42
1421,88.265,73.538,19.42
1422,88.261,73.538,19.42
1423,88.257,73.537,19.42
1424,88.253,73.537,19.42
1425,88.249,73.537,19.42
1426,88.245,73.536,19.43
1427,88.241,73.536,19.43
1430,88.23,73.535,19.43
1431,88.226,73.535,19.43
1432,88.222,73.534,19.43
1433,88.218,73.534,19.43
1434,88.214,73.534,19.43
1435,88.211,73.533,19.43
1437,88.203,73.533,19.44
1439,88.195,73.532,19.44
1441,88.187,73.531,19.44
1442,88.184,73.531,19.44
1443,88.18,73.531,19.44
1444,88.176,73.53,19.44
1446,88.168,73.53,19.45
1448,88.16,73.529,19.45
1449,88.157,73.529,19.45
1450,88.153,73.529,19.45
1452,88.145,73.528,19.45
1453,88.141,73.528,19.45
1454,88.137,73.527,19.45
1455,88.133,73.527,19.45
1456,88.13,73.527,19.46
1457,88.126,73.526,19.46
1458,88.122,73.526,19.46
1459,88.118,73.526,19.46
1460,88.114,73.525,19.46
1461,88.11,73.525,19.46
1462,88.106,73.525,19.46
1464,88.099,73.524,19.46
1466,88.091,73.523,19.47
1467,88.087,73.523,19.47
1468,88.083,73.523,19.47
1469,88.079,73.522,19.47
1470,88.076,73.522,19.47
1471,88.072,73.522,19.47
1472,88.068,73.521,19.47
1473,88.064,73.521,19.47
1474,88.06,73.521,19.47
1475,88.056,73.52,19.47
1476,88.052,73.52,19.48
1477,88.049,73.52,19.48
1478,88.045,73.519,19.48
1479,88.041,73.519,19.48
1481,88.033,73.518,19.48
1482,88.029,73.518,19.48
1483,88.025,73.518,19.48
1484,88.022,73.518,19.48
1485,88.018,73.517,19.48
1487,88.01,73.517,19.49
1488,88.006,73.516,19.49
1489,88.002,73.516,19.49
1490,87.998,73.516,19.49
1491,87.995,73.515,19.49
1493,87.987,73.515,19.49
1495,87.979,73.514,19.49
1496,87.975,73.514,19.5
1497,87.971,73.513,19.5
1498,87.968,73.513,19.5
1499,87.964,73.513,19.5
1500,87.96,73.512,19.5
1502,87.952,73.512,19.5
1504,87.944,73.511,19.5
1505,87.941,73.511,19.5
1506,87.937,73.51,19.51
1507,87.933,73.51,19.51
1509,87.925,73.509,19.51
1511,87.917,73.509,19.51
1512,87.914,73.508,19.51
1513,87.91,73.508,19.51
1515,87.902,73.507,19.51
1516,87.898,73.507,19.52
1517,87.894,73.507,19.52
1518,87.89,73.506,19.52
1519,87.887,73.506,19.52
1520,87.883,73.506,19.52
1521,87.879,73.505,19.52
1522,87.875,73.505,19.52
1523,87.871,73.505,19.52
1524,87.867,73.505,19.52
1525,87.863,73.504,19.52
1526,87.859,73.504,19.53
1527,87.856,73.504,19.53
1528,87.852,73.503,19.53
1530,87.844,73.503,19.53
1532,87.836,73.502,19.53
1533,87.832,73.502,19.53
1534,87.829,73.501,19.53
1535,87.825,73.501,19.53
1536,87.821,73.501,19.54
1537,87.817,73.5,19.54
1538,87.813,73.5,19.54
1539,87.809,73.5,19.54
1540,87.805,73.499,19.54
1541,87.802,73.499,19.54
1542,87.798,73.499,19.54
1543,87.794,73.498,19.54
1545,87.786,73.498,19.54
1546,87.782,73.497,19.55
1547,87.778,73.497,19.55
1548,87.775,73.497,19.55
1549,87.771,73.496,19.55
1551,87.763,73.496,19.55
1552,87.759,73.495,19.55
1553,87.755,73.495,19.55
1554,87.751,73.495,19.55
1555,87.748,73.494,19.55
1557,87.74,73.494,19.56
1558,87.736,73.493,19.56
1559,87.732,73.493,19.56
1560,87.728,73.493,19.56
1561,87.724,73.492,19.56
1562,87.721,73.492,19.56
1563,87.717,73.492,19.56
1565,87.709,73.491,19.56
1566,87.705,73.491,19.57
1567,87.701,73.49,19.57
1569,87.694,73.49,19.57
1572,87.682,73.489,19.57
1573,87.678,73.489,19.57
1574,87.674,73.488,19.57
1575,87.67,73.488,19.57
1577,87.663,73.487,19.58
1579,87.655,73.487,19.58
1582,87.643,73.486,19.58
1583,87.639,73.485,19.58
1584,87.636,73.485,19.58
1585,87.632,73.485,19.58
1586,87.628,73.484,19.59
1588,87.62,73.484,19.59
1589,87.616,73.483,19.59
1590,87.612,73.483,19.59
1591,87.609,73.483,19.59
1593,87.601,73.482,19.59
1594,87.597,73.482,19.59
1595,87.593,73.481,19.59
1596,87.589,73.481,19.6
1597,87.585,73.481,19.6
1598,87.582,73.48,19.6
1599,87.578,73.48,19.6
1600,87.574,73.48,19.6
1602,87.566,73.479,19.6
1603,87.562,73.479,19.6
1604,87.558,73.478,19.6
1606,87.551,73.478,19.61
1608,87.543,73.477,19.61
1609,87.539,73.477,19.61
1611,87.531,73.476,19.61
1614,87.52,73.475,19.61
1615,87.516,73.475,19.61
1616,87.512,73.475,19.62
1617,87.508,73.474,19.62
1618,87.504,73.474,19.62
1619,87.501,73.474,19.62
1621,87.493,73.473,19.62
1622,87.489,73.473,19.62
1623,87.485,73.472,19.62
1624,87.481,73.472,19.62
1625,87.477,73.472,19.62
1626,87.474,73.471,19.63
1628,87.466,73.471,19.63
1630,87.458,73.47,19.63
1631,87.454,73.47,19.63
1632,87.45,73.469,19.63
1634,87.443,73.469,19.63
1635,87.439,73.468,19.63
1636,87.435,73.468,19.64
1637,87.431,73.468,19.64
1638,87.427,73.467,19.64
1639,87.423,73.467,19.64
1640,87.419,73.467,19.64
1641,87.416,73.466,19.64
1643,87.408,73.466,19.64
1644,87.404,73.465,19.64
1645,87.4,73.465,19.64
1646,87.396,73.465,19.65
1647,87.392,73.464,19.65
1648,87.389,73.464,19.65
1649,87.385,73.464,19.65
1650,87.381,73.463,19.65
1652,87.373,73.463,19.65
1654,87.365,73.462,19.65
1655,87.362,73.462,19.65
1656,87.358,73.461,19.66
1658,87.35,73.461,19.66
1659,87.346,73.46,19.66
1661,87.338,73.46,19.66
1662,87.335,73.46,19.66
1663,87.331,73.459,19.66
1664,87.327,73.459,19.66
1665,87.323,73.459,19.66
1667,87.315,73.458,19.67
1668,87.311,73.458,19.67
1669,87.308,73.457,19.67
1672,87.296,73.456,19.67
1675,87.284,73.455,19.67
1676,87.281,73.455,19.68
1677,87.277,73.455,19.68
1678,87.273,73.454,19.68
1679,87.269,73.454,19.68
1680,87.265,73.454,19.68
1681,87.261,73.453,19.68
1682,87.257,73.453,19.68
1683,87.253,73.453,19.68
1684,87.25,73.452,19.68
1685,87.246,73.452,19.68
1687,87.238,73.451,19.69
1688,87.234,73.451,19.69
1689,87.23,73.451,19.69
1690,87.226,73.45,19.69
1692,87.219,73.45,19.69
1693,87.215,73.449,19.69
1694,87.211,73.449,19.69
1695,87.207,73.449,19.69
1696,87.203,73.448,19.7
1697,87.199,73.448,19.7
1698,87.196,73.448,19.7
1699,87.192,73.447,19.7
1700,87.188,73.447,19.7
1702,87.18,73.446,19.7
1703,87.176,73.446,19.7
1704,87.172,73.446,19.7
1706,87.165,73.445,19.71
1707,87.161,73.445,19.71
1708,87.157,73.445,19.71
1709,87.153,73.444,19.71
1710,87.149,73.444,19.71
1711,87.145,73.444,19.71
1712,87.142,73.443,19.71
1713,87.138,73.443,19.71
1715,87.13,73.442,19.71
1716,87.126,73.442,19.72
1717,87.122,73.442,19.72
1718,87.118,73.441,19.72
1719,87.115,73.441,19.72
1720,87.111,73.441,19.72
1721,87.107,73.44,19.72
1723,87.099,73.44,19.72
1724,87.095,73.439,19.72
1726,87.088,73.439,19.73
1727,87.084,73.438,19.73
1728,87.08,73.438,19.73
1729,87.076,73.438,19.73
1730,87.072,73.437,19.73
1731,87.068,73.437,19.73
1732,87.064,73.437,19.73
1733,87.06,73.436,19.73
1734,87.057,73.436,19.73
1735,87.053,73.436,19.73
1736,87.049,73.435,19.74
1737,87.045,73.435,19.74
1738,87.041,73.435,19.74
1739,87.037,73.434,19.74
1740,87.033,73.434,19.74
1742,87.026,73.433,19.74
1743,87.022,73.433,19.74
1744,87.018,73.433,19.74
1745,87.014,73.432,19.74
1746,87.01,73.432,19.75
1748,87.003,73.431,19.75
1749,86.999,73.431,19.75
1751,86.991,73.43,19.75
1752,86.987,73.43,19.75
1754,86.979,73.43,19.75
1755,86.976,73.429,19.75
1757,86.968,73.429,19.76
1758,86.964,73.428,19.76
1760,86.956,73.428,19.76
1763,86.945,73.427,19.76
1764,86.941,73.426,19.76
1765,86.937,73.426,19.76
1766,86.933,73.426,19.77
1767,86.929,73.425,19.77
1768,86.925,73.425,19.77
1769,86.922,73.425,19.77
1770,86.918,73.424,19.77
1771,86.914,73.424,19.77
1772,86.91,73.424,19.77
1773,86.906,73.423,19.77
1776,86.894,73.422,19.78
1778,86.887,73.422,19.78
1779,86.883,73.421,19.78
1780,86.879,73.421,19.78
1781,86.875,73.421,19.78
1782,86.871,73.42,19.78
1783,86.867,73.42,19.78
1785,86.86,73.419,19.78
1787,86.852,73.419,19.79
1788,86.848,73.418,19.79
1789,86.844,73.418,19.79
1790,86.84,73.418,19.79
1791,86.837,73.417,19.79
1792,86.833,73.417,19.79
1794,86.825,73.416,19.79
1797,86.813,73.416,19.8
1798,86.81,73.415,19.8
1799,86.806,73.415,19.8
1800,86.802,73.415,19.8
1801,86.798,73.414,19.0
1802,86.794,73.414,19.8
1803,86.79,73.414,19.8
1804,86.786,73.413,19.8
1805,86.783,73.413,19.8
1807,86.775,73.412,19.81
1808,86.771,73.412,19.81
1809,86.767,73.412,19.81
1810,86.763,73.411,19.81
1811,86.759,73.411,19.81
1812,86.756,73.411,19.81
1813,86.752,73.41,19.81
1815,86.744,73.41,19.81
1816,86.74,73.409,19.82
1817,86.736,73.409,19.82
1818,86.732,73.409,19.82
1819,86.729,73.408,19.82
1821,86.721,73.408,19.82
1823,86.713,73.407,19.82
1824,86.709,73.407,19.82
1826,86.701,73.406,19.83
1827,86.698,73.406,19.83
1828,86.694,73.405,19.83
1831,86.682,73.404,19.83
1832,86.678,73.404,19.83
1833,86.674,73.404,19.83
1834,86.671,73.403,19.83
1835,86.667,73.403,19.83
1836,86.663,73.403,19.84
1837,86.659,73.402,19.84
1838,86.655,73.402,19.84
1841,86.644,73.401,19.84
1842,86.64,73.401,19.84
1843,86.636,73.401,19.84
1844,86.632,73.4,19.84
1845,86.628,73.4,19.84
1846,86.624,73.4,19.85
1847,86.62,73.399,19.85
1849,86.613,73.399,19.85
1850,86.609,73.398,19.85
1852,86.601,73.398,19.85
1853,86.597,73.397,19.85
1854,86.593,73.397,19.85
1855,86.59,73.397,19.85
1856,86.586,73.396,19.86
1857,86.582,73.396,19.86
1859,86.574,73.395,19.86
1861,86.566,73.395,19.86
1862,86.563,73.394,19.86
1865,86.551,73.393,19.86
1866,86.547,73.393,19.87
1868,86.539,73.392,19.87
1869,86.536,73.392,19.87
1871,86.528,73.391,19.87
1872,86.524,73.391,19.87
1873,86.52,73.391,19.87
1874,86.516,73.39,19.87
1875,86.512,73.39,19.87
1876,86.508,73.39,19.88
1877,86.505,73.389,19.88
1878,86.501,73.389,19.88
1880,86.493,73.388,19.88
1881,86.489,73.388,19.88
1882,86.485,73.388,19.88
1883,86.481,73.387,19.88
1884,86.478,73.387,19.88
1886,86.47,73.386,19.89
1887,86.466,73.386,19.89
1888,86.462,73.386,19.89
1890,86.454,73.385,19.89
1891,86.451,73.385,19.89
1892,86.447,73.385,19.89
1893,86.443,73.384,19.89
1894,86.439,73.384,19.89
1895,86.435,73.384,19.89
1896,86.431,73.383,19.9
1897,86.427,73.383,19.9
1898,86.424,73.383,19.9
1899,86.42,73.382,19.9
1902,86.408,73.381,19.9
1903,86.404,73.381,19.9
1904,86.4,73.381,19.9
1905,86.397,73.38,19.9
1906,86.393,73.38,19.91
1907,86.389,73.38,19.91
1908,86.385,73.379,19.91
1909,86.381,73.379,19.91
1910,86.377,73.379,19.91
1912,86.37,73.378,19.91
1913,86.366,73.378,19.91
1915,86.358,73.377,19.91
1916,86.354,73.377,19.92
1917,86.35,73.376,19.92
1918,86.346,73.376,19.92
1919,86.343,73.376,19.92
1920,86.339,73.375,19.92
1921,86.335,73.375,19.92
1922,86.331,73.375,19.92
1923,86.327,73.374,19.92
1924,86.323,73.374,19.92
1925,86.319,73.374,19.92
1926,86.315,73.373,19.93
1927,86.312,73.373,19.93
1928,86.308,73.373,19.93
1930,86.3,73.372,19.93
1931,86.296,73.372,19.93
1932,86.292,73.371,19.93
1933,86.288,73.371,19.93
1934,86.285,73.371,19.93
1935,86.281,73.371,19.93
1936,86.277,73.37,19.94
1937,86.273,73.37,19.94
1938,86.269,73.37,19.94
1939,86.265,73.369,19.94
1941,86.258,73.369,19.94
1942,86.254,73.368,19.94
1943,86.25,73.368,19.94
1944,86.246,73.368,19.94
1945,86.242,73.367,19.94
1947,86.234,73.367,19.95
1948,86.231,73.366,19.95
1950,86.223,73.366,19.95
1953,86.211,73.365,19.95
1954,86.207,73.364,19.95
1956,86.2,73.364,19.96
1958,86.192,73.363,19.96
1959,86.188,73.363,19.96
1960,86.184,73.362,19.96
1961,86.18,73.362,19.96
1962,86.177,73.362,19.96
1963,86.173,73.361,19.96
1964,86.169,73.361,19.96
1965,86.165,73.361,19.96
1966,86.161,73.36,19.97
1967,86.157,73.36,19.97
1968,86.153,73.36,19.97
1970,86.146,73.359,19.97
1971,86.142,73.359,19.97
1972,86.138,73.358,19.97
1974,86.13,73.358,19.97
1975,86.126,73.357,19.97
1976,86.123,73.357,19.98
1978,86.115,73.356,19.98
1979,86.111,73.356,19.98
1980,86.107,73.356,19.98
1981,86.103,73.356,19.98
1982,86.099,73.355,19.98
1983,86.095,73.355,19.98
1984,86.092,73.355,19.98
1986,86.084,73.354,19.99
1987,86.08,73.354,19.99
1988,86.076,73.353,19.99
1989,86.072,73.353,19.99
1991,86.065,73.352,19.99
1992,86.061,73.352,19.99
1994,86.053,73.351,19.99
1995,86.049,73.351,19.99
1996,86.045,73.351,20.0
1997,86.041,73.35,20.0
1998,86.038,73.35,20.0
1999,86.034,73.35,20.0
2000,86.03,73.349,20.0
2001,86.026,73.349,20.0
2004,86.014,73.348,20.0
2005,86.011,73.348,20.0
2006,86.007,73.347,20.01
2007,86.003,73.347,20.01
2008,85.999,73.347,20.01
2010,85.991,73.346,20.01
2011,85.987,73.346,20.0
2012,85.984,73.345,20.01
2013,85.98,73.345,20.01
2014,85.976,73.345,20.01
2015,85.972,73.344,20.01
2016,85.968,73.344,20.02
2018,85.96,73.343,20.02
2019,85.957,73.343,20.02
2020,85.953,73.343,20.02
2021,85.949,73.343,20.0
2022,85.945,73.342,20.02
2023,85.941,73.342,20.02
2024,85.937,73.342,20.02
2025,85.933,73.341,20.02
2026,85.93,73.341,20.03
2027,85.926,73.341,20.03
2028,85.922,73.34,20.03
2030,85.914,73.34,20.03
2031,85.91,73.339,20.0
2032,85.906,73.339,20.03
2033,85.902,73.339,20.03
2034,85.899,73.338,20.03
2035,85.895,73.338,20.03
2036,85.891,73.338,20.04
2037,85.887,73.337,20.04
2039,85.879,73.337,20.04
2040,85.875,73.336,20.04
2042,85.868,73.336,20.04
2043,85.864,73.335,20.04
2045,85.856,73.335,20.04
2046,85.852,73.334,20.05
2047,85.848,73.334,20.05
2048,85.845,73.334,20.05
2049,85.841,73.333,20.05
2050,85.837,73.333,20.05
2051,85.833,73.333,20.0
2052,85.829,73.332,20.05
2053,85.825,73.332,20.05
2054,85.821,73.332,20.05
2055,85.818,73.332,20.05
2056,85.814,73.331,20.06
2057,85.81,73.331,20.06
2058,85.806,73.331,20.06
2059,85.802,73.33,20.06
2060,85.798,73.33,20.06
2061,85.794,73.33,20.0
2062,85.791,73.329,20.06
2064,85.783,73.329,20.06
2065,85.779,73.328,20.06
2066,85.775,73.328,20.07
2067,85.771,73.328,20.07
2068,85.767,73.327,20.07
2070,85.76,73.327,20.07
2071,85.756,73.326,20.0
2072,85.752,73.326,20.07
2075,85.74,73.325,20.07
2076,85.736,73.325,20.08
2077,85.733,73.324,20.08
2078,85.729,73.324,20.08
2079,85.725,73.324,20.08
2080,85.721,73.323,20.08
2081,85.717,73.323,20.0
2082,85.713,73.323,20.08
2083,85.709,73.322,20.08
2084,85.706,73.322,20.08
2085,85.702,73.322,20.08
2087,85.694,73.321,20.09
2088,85.69,73.321,20.09
2089,85.686,73.32,20.09
2090,85.682,73.32,20.09
2092,85.675,73.32,20.09
2093,85.671,73.319,20.09
2094,85.667,73.319,20.09
2095,85.663,73.319,20.09
2096,85.659,73.318,20.1
2097,85.655,73.318,20.1
2099,85.648,73.317,20.1
2100,85.644,73.317,20.1
2102,85.636,73.316,20.1
2103,85.632,73.316,20.1
2104,85.628,73.316,20.1
2106,85.621,73.315,20.11
2107,85.617,73.315,20.11
2108,85.613,73.314,20.11
2109,85.609,73.314,20.11
2110,85.605,73.314,20.11
2111,85.601,73.313,20.0
2112,85.598,73.313,20.11
2113,85.594,73.313,20.11
2114,85.59,73.312,20.11
2115,85.586,73.312,20.11
2116,85.582,73.312,20.12
2117,85.578,73.311,20.12
2118,85.574,73.311,20.12
2120,85.567,73.31,20.12
2121,85.563,73.31,20.0
2122,85.559,73.31,20.12
2125,85.547,73.309,20.12
2127,85.54,73.308,20.13
2128,85.536,73.308,20.13
2130,85.528,73.307,20.13
2133,85.516,73.306,20.13
2134,85.513,73.306,20.13
2136,85.505,73.305,20.14
2137,85.501,73.305,20.14
2138,85.497,73.305,20.14
2139,85.493,73.304,20.14
2140,85.489,73.304,20.14
2141,85.486,73.304,20.14
2142,85.482,73.303,20.14
2143,85.478,73.303,20.14
2145,85.47,73.302,20.14
2146,85.466,73.302,20.15
2147,85.462,73.302,20.15
2148,85.459,73.301,20.15
2149,85.455,73.301,20.15
2150,85.451,73.301,20.15
2151,85.447,73.3,20.15
2152,85.443,73.3,20.15
2154,85.435,73.299,20.15
2155,85.432,73.299,20.15
2156,85.428,73.299,20.16
2158,85.42,73.298,20.16
2159,85.416,73.298,20.16
2160,85.412,73.297,20.16
2161,85.408,73.297,20.16
2162,85.405,73.297,20.16
2163,85.401,73.297,20.16
2164,85.397,73.296,20.16
2165,85.393,73.296,20.16
2166,85.389,73.296,20.17
2167,85.385,73.295,20.17
2168,85.381,73.295,20.17
2169,85.378,73.295,20.17
2172,85.366,73.294,20.17
2174,85.358,73.293,20.17
2175,85.354,73.293,20.17
2176,85.35,73.292,20.18
2177,85.347,73.292,20.18
2178,85.343,73.292,20.18
2180,85.335,73.291,20.18
2181,85.331,73.291,20.18
2183,85.323,73.29,20.18
2184,85.32,73.29,20.18
2185,85.316,73.289,20.18
2186,85.312,73.289,20.19
2187,85.308,73.289,20.19
2189,85.3,73.288,20.19
2191,85.293,73.287,20.19
2192,85.289,73.287,20.19
2194,85.281,73.286,20.19
2195,85.277,73.286,20.19
2196,85.273,73.286,20.2
2197,85.269,73.285,20.2
2199,85.262,73.285,20.2
2200,85.258,73.285,20.2
2202,85.25,73.284,20.2
2203,85.246,73.284,20.2
2204,85.242,73.283,20.2
2205,85.239,73.283,20.2
2206,85.235,73.283,20.21
2207,85.231,73.282,20.21
2208,85.227,73.282,20.21
2209,85.223,73.282,20.21
2210,85.219,73.281,20.21
2211,85.215,73.281,20.21
2212,85.212,73.281,20.21
2214,85.204,73.28,20.21
2215,85.2,73.28,20.21
2216,85.196,73.279,20.22
2217,85.192,73.279,20.22
2218,85.188,73.279,20.22
2219,85.185,73.278,20.22
2220,85.181,73.278,20.22
2221,85.177,73.278,20.22
2222,85.173,73.277,20.22
2223,85.169,73.277,20.22
2224,85.165,73.277,20.22
2226,85.157,73.276,20.23
2227,85.154,73.276,20.23
2228,85.15,73.275,20.23
2229,85.146,73.275,20.23
2230,85.142,73.275,20.23
2231,85.138,73.274,20.23
2232,85.134,73.274,20.23
2233,85.13,73.274,20.23
2234,85.127,73.274,20.23
2236,85.119,73.273,20.24
2238,85.111,73.272,20.24
2239,85.107,73.272,20.24
2241,85.1,73.271,20.24
2242,85.096,73.271,20.24
2244,85.088,73.27,20.24
2245,85.084,73.27,20.24
2246,85.08,73.27,20.25
2247,85.076,73.269,20.25
2248,85.073,73.269,20.25
2249,85.069,73.269,20.25
2250,85.065,73.268,20.25
2253,85.053,73.267,20.25
2254,85.049,73.267,20.25
2255,85.046,73.267,20.25
2256,85.042,73.266,20.26
2257,85.038,73.266,20.26
2258,85.034,73.266,20.26
2259,85.03,73.265,20.26
2260,85.026,73.265,20.26
2261,85.022,73.265,20.26
2262,85.019,73.264,20.26
2264,85.011,73.264,20.26
2265,85.007,73.263,20.26
2266,85.003,73.263,20.27
2267,84.999,73.263,20.27
2268,84.995,73.262,20.27
2269,84.992,73.262,20.27
2270,84.988,73.262,20.27
2271,84.984,73.262,20.27
2273,84.976,73.261,20.27
2274,84.972,73.261,20.27
2275,84.968,73.26,20.27
2276,84.965,73.26,20.28
2277,84.961,73.26,20.28
2278,84.957,73.259,20.28
2282,84.941,73.258,20.28
2283,84.937,73.258,20.28
2286,84.926,73.257,20.29
2287,84.922,73.256,20.29
2288,84.918,73.256,20.29
2289,84.914,73.256,20.29
2290,84.91,73.255,20.29
2291,84.907,73.255,20.29
2292,84.903,73.255,20.29
2294,84.895,73.254,20.29
2295,84.891,73.254,20.29
2297,84.883,73.253,20.3
2298,84.88,73.253,20.3
2299,84.876,73.252,20.3
2300,84.872,73.252,20.3
2301,84.868,73.252,20.0
2302,84.864,73.251,20.3
2303,84.86,73.251,20.3
